can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90
True,True,,,489580,0,0,0,0,0,2,2.0,,0,Calvin,0.0,380,False,,,40,489580.jpg,0.0,False,Ramsay,0.3,False,,a,12,14,0,0,0,0,0,0.0,0.0,Ramsay,243.0,2022-06-19,2003-07-31,False,p489580,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,447,170,437,168,407,161,447,170,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,610,178,70,37,450,170,385,156,0.0,0.0
True,True,,,118748,0,0,0,0,0,3,5.0,,0,Mohamed,0.0,381,False,,,145,118748.jpg,9.1,False,Salah,57.5,False,,a,12,14,344,0,0,0,0,0.0,23.7,M.Salah,63.0,2017-07-01,1992-06-15,False,p118748,3374,29,18,15,40,0,0,0,1,0,0,55,1133,1577.0,1199.2,1985.0,476.0,0,38,24.70,8.99,33.69,37.83,1,1,3,3,1,1,1,1,,,4.0,,1.0,,0.66,0.0,0.24,0.9,1.01,1.07,1,1,663,299,1,1,2,1,1.01,0.4
True,True,,,494595,0,0,0,0,0,3,3.7,,0,Florian,0.0,382,False,,,85,494595.jpg,0.0,False,Wirtz,36.8,False,,a,12,14,0,0,0,0,0,0.0,0.0,Wirtz,80.0,2025-06-20,2003-05-03,False,p494595,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,662,299,662,299,662,299,662,299,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,10,7,655,295,662,299,4,3,0.0,0.0
True,True,,,244731,0,0,0,0,0,3,3.6,,0,Luis,0.0,383,False,,,80,244731.jpg,5.1,False,Díaz Marulanda,2.4,False,,a,12,14,183,0,0,0,0,0.0,22.9,Luis Díaz,48.0,2022-01-30,1997-01-13,False,p244731,2393,13,7,15,21,0,0,0,2,0,0,21,634,770.8,748.0,946.0,246.4,0,28,11.90,4.34,16.24,24.44,33,9,26,25,14,6,10,7,,,,,,,0.45,0.0,0.16,0.61,0.92,0.79,15,10,650,290,10,5,118,37,1.05,0.56
True,True,,,243298,0,0,0,0,0,3,3.5,,0,Cody,0.0,384,False,,,75,243298.jpg,3.6,False,Gakpo,1.8,False,,a,12,14,127,0,0,0,0,0.0,16.9,Gakpo,152.0,2023-01-01,1999-05-07,False,p243298,1921,10,5,5,25,0,0,0,5,0,0,22,572,597.0,517.7,686.0,180.3,0,23,7.12,3.76,10.87,21.51,91,39,66,53,39,25,51,37,,,,,2.0,,0.33,0.0,0.18,0.51,1.01,1.17,26,16,645,287,83,42,137,45,1.08,0.23
True,True,,,223541,0,0,0,0,0,3,3.2,,0,Federico,0.0,385,False,,,65,223541.jpg,1.2,False,Chiesa,0.1,False,,a,12,14,7,0,0,0,0,0.0,1.1,Chiesa,106.0,2024-08-29,1997-10-25,False,p223541,103,0,0,0,3,0,0,0,0,0,0,0,16,9.0,23.5,36.0,6.7,0,1,0.34,0.15,0.49,2.80,364,171,318,165,276,147,348,166,,,,,,,0.3,0.0,0.13,0.43,2.45,2.62,55,39,602,255,331,157,614,258,0.87,0.0
True,True,,,243016,0,0,0,0,0,3,3.2,,0,Alexis,0.0,386,False,,,65,243016.jpg,3.5,False,Mac Allister,1.4,False,,a,12,14,122,0,0,0,0,0.0,18.8,Mac Allister,10.0,2023-06-14,1998-12-24,False,p243016,2597,5,6,14,24,0,0,0,6,0,0,8,578,653.4,731.3,357.0,174.1,0,30,2.89,5.57,8.46,24.21,64,24,29,27,87,60,57,41,1.0,,5.0,,3.0,,0.1,0.0,0.19,0.29,0.84,0.83,57,41,604,257,91,45,156,53,1.04,0.49
True,True,,,424876,0,0,0,0,0,3,3.2,,0,Dominik,0.0,387,False,,,65,424876.jpg,4.0,False,Szoboszlai,1.3,False,,a,12,14,143,0,0,0,0,0.0,22.0,Szoboszlai,98.0,2023-07-02,2000-10-25,False,p424876,2485,6,10,12,29,0,0,0,6,0,0,14,605,589.8,794.8,601.0,198.1,0,29,6.94,6.06,13.00,26.78,92,40,19,18,49,32,33,26,5.0,,2.0,,,,0.25,0.0,0.22,0.47,0.97,1.05,60,43,607,259,42,21,163,56,1.05,0.43
True,True,,,206915,0,0,0,0,0,3,3.0,,0,Curtis,0.0,388,False,,,55,206915.jpg,2.6,False,Jones,0.1,False,,a,12,14,87,0,0,0,0,0.0,15.8,C.Jones,241.0,2018-04-06,2001-01-30,False,p206915,1702,3,5,6,27,0,0,0,1,1,0,4,396,397.2,343.7,400.0,113.6,0,19,4.34,1.46,5.80,23.35,158,73,104,75,79,55,115,71,,,,,,,0.23,0.0,0.08,0.31,1.23,1.43,141,93,488,184,175,75,513,183,1.0,0.32
True,True,,,444884,0,0,0,0,0,3,3.0,,0,Harvey,0.0,389,False,,,55,444884.jpg,1.8,False,Elliott,0.3,False,,a,12,14,33,0,0,0,0,0.0,6.0,Elliott,241.0,2019-07-28,2003-04-04,False,p444884,359,1,2,0,6,0,0,0,1,0,0,3,120,118.6,145.8,143.0,40.4,0,2,1.78,0.64,2.42,6.14,292,140,207,127,187,111,256,132,,,,,,,0.45,0.0,0.16,0.61,1.54,1.5,170,111,517,202,275,126,375,116,0.5,0.0
True,True,0.0,,441266,0,0,0,0,0,3,0.0,,0,Ryan,0.0,390,False,Suspended until 25 Aug,2025-07-21T10:00:04.921035Z,55,441266.jpg,2.5,False,Gravenberch,0.1,False,,s,12,14,92,0,0,0,0,0.0,16.7,Gravenberch,152.0,2023-09-01,2002-05-16,False,p441266,3160,0,4,14,35,0,0,0,5,1,0,1,568,550.6,473.9,121.0,114.7,0,37,1.13,3.50,4.63,33.06,105,43,74,60,204,117,114,70,,,,,,,0.03,0.0,0.1,0.13,0.94,1.0,168,109,515,200,188,80,531,193,1.05,0.4
True,True,,,496208,0,0,0,0,0,3,2.5,,0,Ben,0.0,391,False,,,50,496208.jpg,0.0,False,Doak,0.1,False,,a,12,14,0,0,0,0,0,0.0,0.0,Doak,243.0,2022-11-08,2005-11-11,False,p496208,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,621,269,620,269,613,266,621,269,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,316,197,429,142,621,269,621,265,0.0,0.0
True,True,,,158983,0,0,0,0,0,3,2.5,,0,Endo,0.0,392,False,,,50,158983.jpg,1.1,False,Wataru,0.1,False,,a,12,14,21,0,0,0,0,0.0,4.2,Endo,108.0,2023-08-18,1993-02-09,False,p158983,259,0,0,0,5,0,0,0,0,0,0,0,82,57.6,38.2,6.0,10.0,0,1,0.00,0.09,0.09,4.25,326,152,296,158,331,172,332,161,,,,,,,0.0,0.0,0.03,0.03,1.48,1.74,226,145,339,90,334,158,532,194,0.35,0.0
True,True,,,535928,0,0,0,0,0,3,2.0,,0,Stefan,0.0,393,False,,,45,535928.jpg,0.0,False,Bajčetić Maquieira,0.1,False,,a,12,14,0,0,0,0,0,0.0,0.0,Bajcetic,200.0,2022-07-11,2004-10-22,False,p535928,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,548,221,544,221,527,214,548,221,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,484,265,263,44,550,222,591,240,0.0,0.0
True,True,,,491501,0,0,0,0,0,3,2.0,,0,James,0.0,394,False,,,45,491501.jpg,0.0,False,McConnell,0.0,False,,a,12,14,0,0,0,0,0,0.0,0.0,McConnell,,,,False,p491501,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,529,207,525,207,506,199,529,207,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,457,249,236,28,532,208,649,291,0.0,0.0
True,True,,,440148,0,0,0,0,0,3,2.0,,0,Tyler,0.0,395,False,,,45,440148.jpg,0.0,False,Morton,0.0,False,,a,12,14,0,0,0,0,0,0.0,0.0,Morton,241.0,2021-07-22,2002-10-31,False,p440148,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,507,192,503,192,483,184,507,192,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,422,232,201,11,510,193,647,289,0.0,0.0
True,True,,,591386,0,0,0,0,0,3,2.0,,0,Trey,0.0,396,False,,,45,591386.jpg,0.0,False,Nyoni,0.1,False,,a,12,14,0,0,0,0,0,0.0,0.0,Nyoni,241.0,2023-11-11,2007-06-30,False,p591386,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,579,239,575,239,560,234,579,239,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,524,290,303,69,580,240,605,250,0.0,0.0
True,True,,,447203,0,0,0,0,0,4,3.2,,0,Darwin,0.0,397,False,,,65,447203.jpg,2.2,False,Núñez Ribeiro,2.3,False,,a,12,14,66,0,0,0,0,0.0,10.2,Darwin,230.0,2022-06-14,1999-06-24,False,p447203,1113,5,3,2,21,0,0,0,8,0,0,6,244,263.8,151.6,404.0,81.2,0,8,5.76,0.51,6.27,16.85,216,19,202,22,78,21,166,21,,,,,,,0.47,0.0,0.04,0.51,1.36,1.7,63,18,610,54,226,23,123,23,0.65,0.16
True,True,,,500058,0,0,0,0,0,4,2.0,,0,Jayden,0.0,398,False,,,45,500058.jpg,1.0,False,Danns,0.2,False,,a,12,14,1,0,0,0,0,0.0,0.2,Danns,,,,False,p500058,10,0,0,0,1,0,0,0,0,0,0,0,2,0.0,0.3,0.0,0.0,0,0,0.00,0.01,0.01,0.45,537,39,372,36,514,39,537,39,,,,,,,0.0,0.0,0.09,0.09,4.05,9.0,467,54,246,6,355,34,405,62,0.0,0.0
True,True,,,510663,0,0,0,0,0,4,3.7,,0,Hugo,0.0,661,False,,,85,510663.jpg,0.0,False,Ekitiké,4.3,False,,a,12,14,0,0,0,0,0,0.0,0.0,Ekitiké,73.0,2025-07-23,2002-06-20,False,p510663,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,663,69,663,69,663,69,663,69,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,11,4,656,66,663,69,80,16,0.0,0.0
True,True,,,121160,0,0,0,0,0,1,4.5,,0,Ederson,0.0,399,False,,,55,121160.jpg,4.3,False,Santana de Moraes,3.8,False,,a,13,43,111,0,0,0,0,0.0,20.2,Ederson M.,30.0,2017-07-01,1993-08-17,False,p121160,2320,0,4,10,26,0,0,0,4,0,54,9,400,567.0,43.0,0.0,60.9,0,26,0.00,0.16,0.16,29.50,100,16,287,1,628,73,218,15,,,,,,,0.0,2.09,0.01,0.01,1.14,1.01,118,3,465,73,28,5,86,16,1.01,0.39
True,True,,,88248,0,0,0,0,0,1,3.6,,0,Stefan,0.0,400,False,,,50,88248.jpg,2.7,False,Ortega Moreno,0.6,False,,a,13,43,35,0,0,0,0,0.0,7.0,Ortega Moreno,80.0,2022-07-01,1992-11-06,False,p88248,1099,0,0,3,18,0,0,0,1,0,33,0,144,292.6,0.0,0.0,29.4,0,12,0.00,0.00,0.00,19.12,204,17,587,71,574,63,285,17,,,,,,,0.0,2.7,0.0,0.0,1.57,1.47,214,7,327,62,166,25,239,34,0.98,0.25
True,True,,,122074,0,0,0,0,0,1,1.5,,0,Marcus,0.0,401,False,,,40,122074.jpg,0.0,False,Bettinelli,0.3,False,,a,13,43,0,0,0,0,0,0.0,0.0,Bettinelli,241.0,2025-06-10,1992-05-24,False,p122074,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,401,39,390,29,356,14,401,39,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,556,43,16,12,405,40,380,50,0.0,0.0
True,True,,,448514,0,0,0,0,0,2,4.5,,0,Rayan,0.0,402,False,,,60,448514.jpg,3.4,False,Aït-Nouri,27.6,False,,a,13,43,125,0,0,0,0,0.0,20.8,Aït-Nouri,3.0,2025-06-09,2001-06-06,False,p448514,3112,4,7,7,67,0,0,0,5,1,0,13,447,778.4,694.3,435.0,191.0,0,37,2.69,3.98,6.67,53.27,32,13,34,3,70,3,41,3,,,,,,,0.08,0.0,0.12,0.2,1.54,1.94,98,6,576,218,105,22,10,3,1.07,0.2
True,True,,,477424,0,0,0,0,0,2,4.5,,0,Joško,0.0,403,False,,,60,477424.jpg,4.1,False,Gvardiol,17.4,False,,a,13,43,153,0,0,0,0,0.0,25.5,Gvardiol,97.0,2023-08-05,2002-01-23,False,p477424,3278,5,0,13,41,0,0,0,2,0,0,15,623,847.0,501.7,497.0,185.0,0,36,4.60,2.92,7.52,44.27,20,6,69,12,60,2,49,5,,,,,,,0.13,0.0,0.08,0.21,1.22,1.13,104,8,582,220,36,2,24,9,0.99,0.36
True,True,,,211975,0,0,0,0,0,2,3.8,,0,Manuel,0.0,404,False,,,55,211975.jpg,2.3,False,Akanji,0.5,False,,a,13,43,61,0,0,0,0,0.0,11.1,Akanji,207.0,2022-09-01,1995-07-19,False,p211975,2012,0,0,6,28,0,0,0,3,0,0,1,307,339.8,249.8,100.0,68.9,0,23,1.57,1.30,2.87,29.72,188,69,146,30,223,73,200,63,,,,,,,0.07,0.0,0.06,0.13,1.33,1.25,143,17,490,198,210,73,265,94,1.03,0.27
True,True,,,126184,0,0,0,0,0,2,3.8,,0,Nathan,0.0,405,False,,,55,126184.jpg,2.5,False,Aké,0.4,False,,a,13,43,25,0,0,0,0,0.0,4.5,Aké,152.0,2020-08-05,1995-02-18,False,p126184,677,0,0,3,11,0,0,0,0,0,0,0,121,104.6,33.7,20.0,15.9,0,8,0.22,0.17,0.39,13.44,304,111,301,114,304,113,314,113,,,,,,,0.03,0.0,0.02,0.05,1.79,1.46,121,13,468,194,185,64,282,101,1.06,0.4
True,True,,,578153,0,0,0,0,0,2,3.8,,0,Abdukodir,0.0,406,False,,,55,578153.jpg,2.3,False,Khusanov,0.3,False,,a,13,43,14,0,0,0,0,0.0,2.5,Khusanov,231.0,2025-01-20,2004-02-29,False,p578153,503,0,0,2,6,1,0,0,1,0,0,0,78,102.0,33.9,4.0,14.1,0,6,0.02,0.09,0.11,6.98,307,112,300,113,337,128,318,115,,,,,,,0.0,0.0,0.02,0.02,1.25,1.07,204,31,551,212,212,74,373,151,1.07,0.36
True,True,,,465351,0,0,0,0,0,2,3.8,,0,Matheus,0.0,407,False,,,55,465351.jpg,3.1,False,Nunes,0.5,False,,a,13,43,81,0,0,0,0,0.0,14.7,Matheus N.,173.0,2023-09-01,1998-08-27,False,p465351,1670,1,7,9,19,0,0,0,4,0,0,6,373,370.4,422.4,206.0,99.9,0,19,1.11,3.32,4.43,24.87,170,59,85,16,148,25,129,33,,,,,4.0,,0.06,0.0,0.18,0.24,1.34,1.02,174,24,521,205,129,35,252,86,1.02,0.49
True,True,,,171314,0,0,0,0,0,2,3.8,,0,Rúben,0.0,408,False,,,55,171314.jpg,3.3,False,dos Santos Gato Alves Dias,2.1,False,,a,13,43,90,0,0,0,0,0.0,16.4,Rúben,173.0,2020-09-29,1997-05-14,False,p171314,2269,0,0,11,21,1,0,0,4,0,0,7,410,478.2,173.8,150.0,80.2,0,25,1.54,1.20,2.74,29.48,131,47,190,48,183,48,169,51,,,,,,,0.06,0.0,0.05,0.11,1.17,0.83,128,14,475,195,111,27,128,42,0.99,0.44
True,True,,,97299,0,0,0,0,0,2,3.8,,0,John,0.0,409,False,,,55,97299.jpg,2.6,False,Stones,0.4,False,,a,13,43,29,0,0,0,0,0.0,5.3,Stones,241.0,2016-08-09,1994-05-28,False,p97299,544,2,0,1,11,0,0,0,1,0,0,2,92,155.6,49.8,70.0,27.4,0,6,0.60,0.17,0.77,5.95,277,102,277,100,245,83,287,102,,,,,,,0.1,0.0,0.03,0.13,0.98,1.82,114,11,461,192,173,57,306,113,0.99,0.17
True,True,,,477064,0,0,0,0,0,2,3.1,,0,Rico,0.0,410,False,,,50,477064.jpg,2.4,False,Lewis,0.6,False,,a,13,43,66,0,0,0,0,0.0,13.2,Lewis,241.0,2022-07-16,2004-11-21,False,p477064,1888,1,2,5,27,0,0,0,3,1,0,1,285,293.8,218.6,139.0,65.0,0,21,1.32,1.01,2.33,27.60,202,73,160,33,188,51,208,65,,,,,,,0.06,0.0,0.05,0.11,1.32,1.29,304,55,417,185,193,68,243,84,1.0,0.24
True,True,,,472769,0,0,0,0,0,2,3.1,,0,Nico,0.0,411,False,,,50,472769.jpg,3.4,False,O'Reilly,0.2,False,,a,13,43,31,0,0,0,0,0.0,6.2,O’Reilly,241.0,2022-12-16,2005-03-21,False,p472769,525,2,0,3,3,0,0,0,0,0,0,4,118,133.4,76.2,112.0,32.2,0,6,1.28,0.68,1.96,5.49,286,103,254,88,215,66,278,97,,,,,,,0.22,0.0,0.12,0.34,0.94,0.51,302,54,415,184,98,20,425,174,1.03,0.51
True,True,,,616222,0,0,0,0,0,2,3.1,,0,Vitor,0.0,412,False,,,50,616222.jpg,1.0,False,de Oliveira Nunes dos Reis,0.1,False,,a,13,43,1,0,0,0,0,0.0,0.2,Vitor Reis,30.0,2025-01-21,2006-01-12,False,p616222,1,0,0,0,0,0,0,0,0,0,0,0,4,3.2,0.0,0.0,0.3,0,0,0.00,0.00,0.00,0.00,380,139,629,219,622,219,386,140,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,340,60,453,190,373,133,563,208,0.0,0.0
True,True,,,438234,0,0,0,0,0,3,3.2,,0,Omar,0.0,413,False,,,85,438234.jpg,4.6,False,Marmoush,15.9,False,,a,13,43,73,0,0,0,0,0.0,8.6,Marmoush,63.0,2025-01-23,1999-02-07,False,p438234,1174,7,1,8,12,0,0,0,0,0,0,12,326,318.0,246.7,410.0,97.3,0,14,5.41,1.71,7.12,14.48,198,93,150,104,74,51,131,79,2.0,,1.0,,2.0,,0.41,0.0,0.13,0.54,1.11,0.92,9,6,654,294,17,10,26,8,1.07,0.61
True,True,,,209244,0,0,0,0,0,3,3.1,,0,Phil,0.0,414,False,,,80,209244.jpg,3.8,False,Foden,3.4,False,,a,13,43,105,0,0,0,0,0.0,13.1,Foden,241.0,2016-12-05,2000-05-28,False,p209244,1771,7,3,6,24,0,0,0,2,0,0,10,454,448.0,749.0,449.0,164.2,0,20,5.17,5.33,10.49,29.11,140,60,25,24,67,46,59,42,3.0,,3.0,,,,0.26,0.0,0.27,0.53,1.48,1.22,14,9,649,289,65,33,91,27,1.02,0.3
True,True,,,510281,0,0,0,0,0,3,2.8,,0,Sávio,0.0,415,False,,,70,510281.jpg,3.7,False,Moreira de Oliveira,2.1,False,,a,13,43,106,0,0,0,0,0.0,15.1,Savinho,30.0,2024-07-18,2004-04-10,False,p510281,1760,1,11,8,25,0,0,0,3,0,0,15,442,415.2,682.9,671.0,177.3,0,21,5.02,6.10,11.12,21.39,151,67,37,33,41,26,55,40,,,,,,,0.26,0.0,0.31,0.57,1.09,1.28,40,28,635,282,72,35,126,41,1.07,0.41
True,True,,,165809,0,0,0,0,0,3,2.7,,0,Bernardo,0.0,416,False,,,65,165809.jpg,3.3,False,Mota Veiga de Carvalho e Silva,0.5,False,,a,13,43,110,0,0,0,0,0.0,16.9,Bernardo,173.0,2017-07-01,1994-08-10,False,p165809,2667,4,4,10,36,0,0,0,7,0,0,13,568,603.0,800.4,532.0,193.6,0,29,3.84,4.56,8.40,39.68,89,37,17,16,53,36,39,31,1.0,,,,,,0.13,0.0,0.15,0.28,1.34,1.21,48,34,595,250,114,55,259,87,0.98,0.34
True,True,,,466052,0,0,0,0,0,3,2.7,,0,Rayan,0.0,417,False,,,65,466052.jpg,0.0,False,Cherki,11.0,False,,a,13,43,0,0,0,0,0,0.0,0.0,Cherki,73.0,2025-06-10,2003-08-17,False,p466052,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,660,297,660,297,660,297,660,297,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,69,50,616,266,660,297,40,12,0.0,0.0
True,True,,,248875,0,0,0,0,0,3,2.7,,0,Jérémy,0.0,418,False,,,65,248875.jpg,3.0,False,Doku,1.3,False,,a,13,43,88,0,0,0,0,0.0,13.5,Doku,21.0,2023-08-24,2002-05-27,False,p248875,1506,3,6,8,14,0,0,0,1,0,0,3,425,453.8,515.9,528.0,150.0,0,16,1.32,3.81,5.13,15.18,139,59,67,54,54,37,71,50,,,,,3.0,,0.08,0.0,0.23,0.31,0.91,0.84,59,42,606,258,136,63,165,58,0.96,0.48
True,True,,,114283,0,0,0,0,0,3,2.7,,0,Jack,0.0,419,False,,,65,114283.jpg,1.9,False,Grealish,0.1,False,,a,13,43,38,0,0,0,0,0.0,5.8,Grealish,241.0,2021-08-05,1995-09-10,False,p114283,710,1,1,2,10,0,0,0,3,0,0,4,187,157.2,321.4,234.0,71.3,0,7,1.13,1.67,2.80,11.33,273,127,112,80,128,85,192,100,,,,,,,0.14,0.0,0.21,0.35,1.44,1.27,46,32,593,248,265,121,578,229,0.89,0.25
True,True,,,59859,0,0,0,0,0,3,2.7,,0,İlkay,0.0,420,False,,,65,59859.jpg,2.9,False,Gündoğan,0.1,False,,a,13,43,97,0,0,0,0,0.0,14.9,Gündoğan,80.0,2024-08-23,1990-10-24,False,p59859,2218,1,7,10,28,0,0,0,1,0,0,5,460,387.0,781.3,273.0,144.2,0,25,3.21,4.43,7.63,35.69,164,76,22,21,109,74,78,55,4.0,,4.0,,,,0.13,0.0,0.18,0.31,1.45,1.14,43,30,590,246,147,67,504,177,1.01,0.41
True,True,,,220566,0,0,0,0,0,3,2.7,,0,Rodrigo 'Rodri',0.0,421,False,,,65,220566.jpg,1.0,False,Hernandez Cascante,1.7,False,,a,13,43,3,0,0,0,0,0.0,0.5,Rodrigo,200.0,2019-07-04,1996-06-22,False,p220566,72,0,0,0,1,0,0,0,0,0,0,0,21,12.2,17.5,0.0,3.0,0,1,0.00,0.09,0.09,0.33,361,168,328,168,658,295,361,171,,,,,,,0.0,0.0,0.11,0.11,0.41,1.25,54,38,601,254,378,179,141,48,1.25,0.0
True,True,0.0,,91651,0,0,0,0,0,3,0.0,,0,Mateo,0.0,422,False,Achilles injury - Expected back 13 Sep,2025-07-21T10:00:04.940328Z,60,91651.jpg,3.5,False,Kovačić,0.0,False,,i,13,43,109,0,0,0,0,0.0,18.2,Kovačić,97.0,2023-06-27,1994-05-06,False,p91651,2194,6,3,10,29,0,0,0,5,1,0,13,542,606.4,579.3,204.0,139.1,0,25,1.91,3.21,5.11,31.50,86,35,53,45,149,98,84,58,,,,,,,0.08,0.0,0.13,0.21,1.29,1.19,76,55,554,225,88,43,657,296,1.03,0.41
True,True,,,465694,0,0,0,0,0,3,2.6,,0,Nico,0.0,423,False,,,60,465694.jpg,2.8,False,González Iglesias,0.1,False,,a,13,43,31,0,0,0,0,0.0,5.2,N.Gonzalez,200.0,2025-02-03,2002-01-03,False,p465694,760,1,1,6,7,0,0,0,3,0,0,0,123,137.2,78.7,62.0,27.5,0,9,0.45,0.48,0.93,8.99,285,135,252,141,251,138,286,142,,,,,,,0.05,0.0,0.06,0.11,1.06,0.83,102,72,580,242,164,71,603,249,1.07,0.71
True,True,,,477555,0,0,0,0,0,3,2.5,,0,Oscar,0.0,424,False,,,55,477555.jpg,1.0,False,Bobb,0.2,False,,a,13,43,3,0,0,0,0,0.0,0.5,Bobb,161.0,2022-01-06,2003-07-12,False,p477555,14,0,0,0,1,0,0,0,0,0,0,0,13,4.4,12.6,0.0,1.6,0,0,0.00,0.02,0.02,0.47,376,175,336,170,644,287,372,174,,,,,,,0.0,0.0,0.13,0.13,3.02,6.43,178,116,525,207,375,176,471,160,0.0,0.0
True,True,,,575204,0,0,0,0,0,3,2.5,,0,Claudio,0.0,425,False,,,55,575204.jpg,1.0,False,Echeverri,0.1,False,,a,13,43,1,0,0,0,0,0.0,0.2,Echeverri,10.0,2024-01-25,2006-01-02,False,p575204,5,0,0,0,0,0,0,0,0,0,0,0,2,2.2,0.4,0.0,0.3,0,0,0.00,0.01,0.01,0.45,385,181,369,180,652,293,387,183,,,2.0,,,,0.0,0.0,0.18,0.18,8.1,0.0,202,132,549,223,376,177,613,257,0.0,0.0
True,True,,,432714,0,0,0,0,0,3,2.5,,0,James,0.0,426,False,,,55,432714.jpg,2.1,False,McAtee,0.1,False,,a,13,43,31,0,0,0,0,0.0,5.6,McAtee,241.0,2021-07-26,2002-10-18,False,p432714,340,3,0,0,6,0,0,0,1,0,0,0,102,113.0,64.6,136.0,30.7,0,3,2.80,0.80,3.60,5.25,296,143,265,148,191,114,283,141,,,,,,,0.74,0.0,0.21,0.95,1.39,1.59,161,105,508,196,235,105,515,184,0.79,0.0
True,True,,,433036,0,0,0,0,0,3,2.5,,0,Tijjani,0.0,427,False,,,55,433036.jpg,0.0,False,Reijnders,5.0,False,,a,13,43,0,0,0,0,0,0.0,0.0,Reijnders,152.0,2025-06-10,1998-07-29,False,p433036,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,642,286,642,286,639,283,642,286,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,162,106,509,197,642,286,73,22,0.0,0.0
True,True,,,566164,0,0,0,0,0,3,2.0,,0,Sverre,0.0,428,False,,,50,566164.jpg,0.0,False,Nypan,0.1,False,,a,13,43,0,0,0,0,0,0.0,0.0,Nypan,161.0,2025-07-17,2006-12-19,False,p566164,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,626,273,625,273,618,270,626,273,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,334,213,447,158,626,273,576,227,0.0,0.0
True,True,,,155405,0,0,0,0,0,3,2.0,,0,Kalvin,0.0,429,False,,,50,155405.jpg,1.4,False,Phillips,0.1,False,,a,13,43,27,0,0,0,0,0.0,5.4,Phillips,241.0,2022-07-04,1995-12-02,False,p155405,1231,0,0,1,30,0,0,0,4,1,0,0,167,181.8,116.2,41.0,33.8,0,14,0.45,0.46,0.91,27.21,265,123,222,134,271,145,274,137,,,,,,,0.03,0.0,0.03,0.06,1.99,2.19,223,142,336,87,315,146,557,213,1.02,0.07
